index,label_id,label,split
30019,1,automobile,train
30020,4,deer,train
30021,2,bird,train
30022,3,cat,train
30023,2,bird,train
30024,1,automobile,train
30025,2,bird,train
30026,8,ship,train
30027,9,truck,train
30028,5,dog,train
30029,0,airplane,train
30030,7,horse,train
30031,6,frog,train
30032,7,horse,train
30033,6,frog,train
30034,8,ship,train
30035,8,ship,train
30036,7,horse,train
30037,4,deer,train
30038,9,truck,train
30039,1,automobile,train
30040,2,bird,train
30041,6,frog,train
30042,5,dog,train
30043,9,truck,train
30044,4,deer,train
30045,2,bird,train
30046,5,dog,train
30047,1,automobile,train
30048,0,airplane,train
30049,1,automobile,train
30050,1,automobile,train
30051,9,truck,train
30052,0,airplane,train
30053,7,horse,train
30054,5,dog,train
30055,3,cat,train
30056,9,truck,train
30057,6,frog,train
30058,3,cat,train
30059,3,cat,train
30060,3,cat,train
30061,4,deer,train
30062,1,automobile,train
30063,5,dog,train
30064,9,truck,train
30065,7,horse,train
30066,7,horse,train
30067,2,bird,train
30068,9,truck,train
30069,0,airplane,train
30070,2,bird,train
30071,8,ship,train
30072,5,dog,train
30073,9,truck,train
30074,6,frog,train
30075,7,horse,train
30076,8,ship,train
30077,4,deer,train
30078,0,airplane,train
30079,4,deer,train
30080,9,truck,train
30081,2,bird,train
30082,7,horse,train
30083,1,automobile,train
30084,0,airplane,train
30085,5,dog,train
30086,1,automobile,train
30087,8,ship,train
30088,1,automobile,train
30089,6,frog,train
30090,5,dog,train
30091,9,truck,train
30092,7,horse,train
30093,0,airplane,train
30094,4,deer,train
30095,5,dog,train
30096,2,bird,train
30097,3,cat,train
30098,5,dog,train
30099,5,dog,train
30100,6,frog,train
30101,0,airplane,train
30102,2,bird,train
30103,1,automobile,train
30104,1,automobile,train
30105,5,dog,train
30106,8,ship,train
30107,5,dog,train
30108,2,bird,train
30109,4,deer,train
30110,2,bird,train
30111,2,bird,train
30112,5,dog,train
30113,3,cat,train
30114,0,airplane,train
30115,3,cat,train
30116,0,airplane,train
30117,2,bird,train
30118,9,truck,train
30119,1,automobile,train
30120,1,automobile,train
30121,7,horse,train
30122,3,cat,train
30123,8,ship,train
30124,5,dog,train
30125,4,deer,train
30126,5,dog,train
30127,9,truck,train
30128,6,frog,train
30129,5,dog,train
30130,6,frog,train
30131,4,deer,train
30132,4,deer,train
30133,5,dog,train
30134,5,dog,train
30135,1,automobile,train
30136,1,automobile,train
30137,5,dog,train
30138,6,frog,train
30139,2,bird,train
30140,5,dog,train
30141,0,airplane,train
30142,8,ship,train
30143,6,frog,train
30144,2,bird,train
30145,2,bird,train
30146,6,frog,train
30147,8,ship,train
30148,8,ship,train
30149,6,frog,train
30150,7,horse,train
30151,4,deer,train
30152,0,airplane,train
30153,4,deer,train
30154,1,automobile,train
30155,5,dog,train
30156,4,deer,train
30157,2,bird,train
30158,0,airplane,train
30159,3,cat,train
30160,0,airplane,train
30161,9,truck,train
30162,5,dog,train
30163,7,horse,train
30164,8,ship,train
30165,1,automobile,train
30166,1,automobile,train
30167,7,horse,train
30168,8,ship,train
30169,8,ship,train
30170,3,cat,train
30171,0,airplane,train
30172,0,airplane,train
30173,4,deer,train
30174,7,horse,train
30175,9,truck,train
30176,6,frog,train
30177,0,airplane,train
30178,9,truck,train
30179,9,truck,train
30180,9,truck,train
30181,2,bird,train
30182,1,automobile,train
30183,1,automobile,train
30184,7,horse,train
30185,4,deer,train
30186,3,cat,train
30187,7,horse,train
30188,5,dog,train
30189,5,dog,train
30190,7,horse,train
30191,9,truck,train
30192,3,cat,train
30193,6,frog,train
30194,9,truck,train
30195,7,horse,train
30196,5,dog,train
30197,7,horse,train
30198,1,automobile,train
30199,7,horse,train
30200,0,airplane,train
30201,5,dog,train
30202,6,frog,train
30203,7,horse,train
30204,3,cat,train
30205,0,airplane,train
30206,4,deer,train
30207,5,dog,train
30208,1,automobile,train
30209,1,automobile,train
30210,8,ship,train
30211,8,ship,train
30212,6,frog,train
30213,3,cat,train
30214,2,bird,train
30215,9,truck,train
30216,7,horse,train
30217,8,ship,train
30218,1,automobile,train
30219,3,cat,train
30220,9,truck,train
30221,8,ship,train
30222,6,frog,train
30223,9,truck,train
30224,2,bird,train
30225,4,deer,train
30226,4,deer,train
30227,1,automobile,train
30228,4,deer,train
30229,2,bird,train
30230,4,deer,train
30231,5,dog,train
30232,2,bird,train
30233,0,airplane,train
30234,1,automobile,train
30235,5,dog,train
30236,1,automobile,train
30237,2,bird,train
30238,1,automobile,train
30239,2,bird,train
30240,0,airplane,train
30241,2,bird,train
30242,4,deer,train
30243,4,deer,train
30244,1,automobile,train
30245,1,automobile,train
30246,2,bird,train
30247,9,truck,train
30248,5,dog,train
30249,6,frog,train
30250,4,deer,train
30251,2,bird,train
30252,8,ship,train
30253,7,horse,train
30254,2,bird,train
30255,7,horse,train
30256,4,deer,train
30257,0,airplane,train
30258,2,bird,train
30259,6,frog,train
30260,5,dog,train
30261,8,ship,train
30262,8,ship,train
30263,9,truck,train
30264,7,horse,train
30265,7,horse,train
30266,3,cat,train
30267,0,airplane,train
30268,4,deer,train
30269,1,automobile,train
30270,3,cat,train
30271,0,airplane,train
30272,0,airplane,train
30273,8,ship,train
30274,7,horse,train
30275,5,dog,train
30276,9,truck,train
30277,8,ship,train
30278,7,horse,train
30279,5,dog,train
30280,0,airplane,train
30281,1,automobile,train
30282,4,deer,train
30283,5,dog,train
30284,6,frog,train
30285,9,truck,train
30286,2,bird,train
30287,2,bird,train
30288,3,cat,train
30289,4,deer,train
30290,5,dog,train
30291,4,deer,train
30292,6,frog,train
30293,1,automobile,train
30294,8,ship,train
30295,0,airplane,train
30296,7,horse,train
30297,0,airplane,train
30298,7,horse,train
30299,8,ship,train
30300,4,deer,train
30301,5,dog,train
30302,6,frog,train
30303,8,ship,train
30304,0,airplane,train
30305,3,cat,train
30306,4,deer,train
30307,4,deer,train
30308,5,dog,train
30309,9,truck,train
30310,5,dog,train
30311,3,cat,train
30312,2,bird,train
30313,1,automobile,train
30314,1,automobile,train
30315,2,bird,train
30316,1,automobile,train
30317,2,bird,train
30318,3,cat,train
30319,7,horse,train
30320,8,ship,train
30321,0,airplane,train
30322,8,ship,train
30323,6,frog,train
30324,0,airplane,train
30325,2,bird,train
30326,4,deer,train
30327,9,truck,train
30328,8,ship,train
30329,8,ship,train
30330,7,horse,train
30331,0,airplane,train
30332,3,cat,train
30333,2,bird,train
30334,6,frog,train
30335,8,ship,train
30336,6,frog,train
30337,5,dog,train
30338,3,cat,train
30339,3,cat,train
30340,7,horse,train
30341,4,deer,train
30342,5,dog,train
30343,9,truck,train
30344,1,automobile,train
30345,4,deer,train
30346,3,cat,train
30347,3,cat,train
30348,7,horse,train
30349,5,dog,train
30350,6,frog,train
30351,9,truck,train
30352,2,bird,train
30353,4,deer,train
30354,4,deer,train
30355,0,airplane,train
30356,5,dog,train
30357,8,ship,train
30358,4,deer,train
30359,5,dog,train
30360,9,truck,train
30361,3,cat,train
30362,1,automobile,train
30363,9,truck,train
30364,9,truck,train
30365,2,bird,train
30366,8,ship,train
30367,6,frog,train
30368,7,horse,train
30369,9,truck,train
30370,5,dog,train
30371,2,bird,train
30372,5,dog,train
30373,8,ship,train
30374,1,automobile,train
30375,5,dog,train
30376,0,airplane,train
30377,2,bird,train
30378,0,airplane,train
30379,9,truck,train
30380,8,ship,train
30381,5,dog,train
30382,7,horse,train
30383,0,airplane,train
30384,4,deer,train
30385,7,horse,train
30386,3,cat,train
30387,5,dog,train
30388,8,ship,train
30389,3,cat,train
30390,6,frog,train
30391,2,bird,train
30392,9,truck,train
30393,5,dog,train
30394,6,frog,train
30395,5,dog,train
30396,2,bird,train
30397,7,horse,train
30398,8,ship,train
30399,1,automobile,train
30400,0,airplane,train
30401,7,horse,train
30402,2,bird,train
30403,2,bird,train
30404,9,truck,train
30405,2,bird,train
30406,8,ship,train
30407,1,automobile,train
30408,0,airplane,train
30409,7,horse,train
30410,7,horse,train
30411,8,ship,train
30412,9,truck,train
30413,4,deer,train
30414,4,deer,train
30415,0,airplane,train
30416,9,truck,train
30417,7,horse,train
30418,1,automobile,train
30419,7,horse,train
30420,9,truck,train
30421,7,horse,train
30422,7,horse,train
30423,8,ship,train
30424,3,cat,train
30425,4,deer,train
30426,0,airplane,train
30427,6,frog,train
30428,0,airplane,train
30429,0,airplane,train
30430,7,horse,train
30431,7,horse,train
30432,3,cat,train
30433,8,ship,train
30434,7,horse,train
30435,4,deer,train
30436,4,deer,train
30437,2,bird,train
30438,8,ship,train
30439,1,automobile,train
30440,0,airplane,train
30441,5,dog,train
30442,4,deer,train
30443,8,ship,train
30444,8,ship,train
30445,1,automobile,train
30446,1,automobile,train
30447,7,horse,train
30448,8,ship,train
30449,4,deer,train
30450,4,deer,train
30451,2,bird,train
30452,3,cat,train
30453,2,bird,train
30454,2,bird,train
30455,7,horse,train
30456,5,dog,train
30457,1,automobile,train
30458,1,automobile,train
30459,3,cat,train
30460,8,ship,train
30461,3,cat,train
30462,9,truck,train
30463,1,automobile,train
30464,4,deer,train
30465,9,truck,train
30466,2,bird,train
30467,0,airplane,train
30468,4,deer,train
30469,6,frog,train
30470,2,bird,train
30471,1,automobile,train
30472,8,ship,train
30473,5,dog,train
30474,4,deer,train
30475,2,bird,train
30476,3,cat,train
30477,5,dog,train
30478,2,bird,train
30479,3,cat,train
30480,2,bird,train
30481,6,frog,train
30482,5,dog,train
30483,8,ship,train
30484,7,horse,train
30485,6,frog,train
30486,1,automobile,train
30487,0,airplane,train
30488,8,ship,train
30489,1,automobile,train
30490,3,cat,train
30491,6,frog,train
30492,1,automobile,train
30493,2,bird,train
30494,6,frog,train
30495,1,automobile,train
30496,6,frog,train
30497,0,airplane,train
30498,7,horse,train
30499,4,deer,train
30500,5,dog,train
30501,4,deer,train
30502,5,dog,train
30503,9,truck,train
30504,8,ship,train
30505,2,bird,train
30506,5,dog,train
30507,4,deer,train
30508,8,ship,train
30509,8,ship,train
30510,8,ship,train
30511,2,bird,train
30512,6,frog,train
30513,2,bird,train
30514,8,ship,train
30515,8,ship,train
30516,1,automobile,train
30517,0,airplane,train
30518,4,deer,train
30519,5,dog,train
30520,0,airplane,train
30521,0,airplane,train
30522,4,deer,train
30523,5,dog,train
30524,2,bird,train
30525,9,truck,train
30526,6,frog,train
30527,4,deer,train
30528,4,deer,train
30529,8,ship,train
30530,1,automobile,train
30531,2,bird,train
30532,2,bird,train
30533,8,ship,train
30534,1,automobile,train
30535,0,airplane,train
30536,6,frog,train
30537,0,airplane,train
30538,7,horse,train
30539,0,airplane,train
30540,5,dog,train
30541,3,cat,train
30542,2,bird,train
30543,5,dog,train
30544,8,ship,train
30545,1,automobile,train
30546,9,truck,train
30547,4,deer,train
30548,7,horse,train
30549,7,horse,train
30550,8,ship,train
30551,4,deer,train
30552,7,horse,train
30553,1,automobile,train
30554,5,dog,train
30555,9,truck,train
30556,7,horse,train
30557,8,ship,train
30558,9,truck,train
30559,4,deer,train
30560,1,automobile,train
30561,4,deer,train
30562,7,horse,train
30563,6,frog,train
30564,0,airplane,train
30565,9,truck,train
30566,9,truck,train
30567,5,dog,train
30568,7,horse,train
30569,6,frog,train
30570,1,automobile,train
30571,3,cat,train
30572,2,bird,train
30573,3,cat,train
30574,3,cat,train
30575,0,airplane,train
30576,6,frog,train
30577,8,ship,train
30578,9,truck,train
30579,5,dog,train
30580,9,truck,train
30581,7,horse,train
30582,1,automobile,train
30583,6,frog,train
30584,2,bird,train
30585,4,deer,train
30586,3,cat,train
30587,3,cat,train
30588,6,frog,train
30589,4,deer,train
30590,5,dog,train
30591,0,airplane,train
30592,7,horse,train
30593,4,deer,train
30594,6,frog,train
30595,0,airplane,train
30596,2,bird,train
30597,0,airplane,train
30598,9,truck,train
30599,7,horse,train
30600,4,deer,train
30601,8,ship,train
30602,2,bird,train
30603,6,frog,train
30604,0,airplane,train
30605,0,airplane,train
30606,3,cat,train
30607,8,ship,train
30608,6,frog,train
30609,0,airplane,train
30610,6,frog,train
30611,3,cat,train
30612,2,bird,train
30613,1,automobile,train
30614,4,deer,train
30615,9,truck,train
30616,4,deer,train
30617,7,horse,train
30618,5,dog,train
30619,9,truck,train
30620,9,truck,train
30621,6,frog,train
30622,5,dog,train
30623,9,truck,train
30624,3,cat,train
30625,6,frog,train
30626,6,frog,train
30627,4,deer,train
30628,2,bird,train
30629,5,dog,train
30630,4,deer,train
30631,2,bird,train
30632,2,bird,train
30633,8,ship,train
30634,3,cat,train
30635,0,airplane,train
30636,0,airplane,train
30637,9,truck,train
30638,4,deer,train
30639,8,ship,train
30640,8,ship,train
30641,1,automobile,train
30642,5,dog,train
30643,0,airplane,train
30644,6,frog,train
30645,0,airplane,train
30646,1,automobile,train
30647,8,ship,train
30648,9,truck,train
30649,9,truck,train
30650,1,automobile,train
30651,7,horse,train
30652,0,airplane,train
30653,3,cat,train
30654,2,bird,train
30655,4,deer,train
30656,9,truck,train
30657,5,dog,train
30658,9,truck,train
30659,7,horse,train
30660,8,ship,train
30661,1,automobile,train
30662,5,dog,train
30663,2,bird,train
30664,8,ship,train
30665,2,bird,train
30666,6,frog,train
30667,0,airplane,train
30668,3,cat,train
30669,2,bird,train
30670,7,horse,train
30671,7,horse,train
30672,2,bird,train
30673,1,automobile,train
30674,4,deer,train
30675,9,truck,train
30676,1,automobile,train
30677,4,deer,train
30678,9,truck,train
30679,7,horse,train
30680,2,bird,train
30681,4,deer,train
30682,6,frog,train
30683,3,cat,train
30684,5,dog,train
30685,6,frog,train
30686,8,ship,train
30687,3,cat,train
30688,2,bird,train
30689,5,dog,train
30690,2,bird,train
30691,8,ship,train
30692,9,truck,train
30693,1,automobile,train
30694,2,bird,train
30695,0,airplane,train
30696,1,automobile,train
30697,9,truck,train
30698,5,dog,train
30699,0,airplane,train
30700,2,bird,train
30701,5,dog,train
30702,9,truck,train
30703,5,dog,train
30704,3,cat,train
30705,2,bird,train
30706,6,frog,train
30707,4,deer,train
30708,3,cat,train
30709,0,airplane,train
30710,0,airplane,train
30711,5,dog,train
30712,1,automobile,train
30713,5,dog,train
30714,1,automobile,train
30715,4,deer,train
30716,1,automobile,train
30717,9,truck,train
30718,5,dog,train
30719,4,deer,train
30720,7,horse,train
30721,3,cat,train
30722,9,truck,train
30723,5,dog,train
30724,6,frog,train
30725,4,deer,train
30726,2,bird,train
30727,6,frog,train
30728,9,truck,train
30729,9,truck,train
30730,0,airplane,train
30731,2,bird,train
30732,5,dog,train
30733,9,truck,train
30734,4,deer,train
30735,5,dog,train
30736,9,truck,train
30737,3,cat,train
30738,1,automobile,train
30739,6,frog,train
30740,2,bird,train
30741,6,frog,train
30742,5,dog,train
30743,0,airplane,train
30744,0,airplane,train
30745,8,ship,train
30746,2,bird,train
30747,1,automobile,train
30748,6,frog,train
30749,0,airplane,train
30750,1,automobile,train
30751,2,bird,train
30752,1,automobile,train
30753,3,cat,train
30754,3,cat,train
30755,8,ship,train
30756,3,cat,train
30757,5,dog,train
30758,9,truck,train
30759,6,frog,train
30760,7,horse,train
30761,7,horse,train
30762,8,ship,train
30763,5,dog,train
30764,9,truck,train
30765,2,bird,train
30766,5,dog,train
30767,2,bird,train
30768,1,automobile,train
30769,0,airplane,train
30770,8,ship,train
30771,9,truck,train
30772,3,cat,train
30773,9,truck,train
30774,3,cat,train
30775,9,truck,train
30776,9,truck,train
30777,3,cat,train
30778,2,bird,train
30779,3,cat,train
30780,9,truck,train
30781,7,horse,train
30782,1,automobile,train
30783,1,automobile,train
30784,3,cat,train
30785,9,truck,train
30786,2,bird,train
30787,2,bird,train
30788,8,ship,train
30789,3,cat,train
30790,4,deer,train
30791,2,bird,train
30792,1,automobile,train
30793,5,dog,train
30794,4,deer,train
30795,2,bird,train
30796,9,truck,train
30797,7,horse,train
30798,6,frog,train
30799,4,deer,train
30800,6,frog,train
30801,4,deer,train
30802,4,deer,train
30803,7,horse,train
30804,1,automobile,train
30805,7,horse,train
30806,3,cat,train
30807,8,ship,train
30808,8,ship,train
30809,3,cat,train
30810,1,automobile,train
30811,0,airplane,train
30812,6,frog,train
30813,6,frog,train
30814,1,automobile,train
30815,4,deer,train
30816,6,frog,train
30817,3,cat,train
30818,2,bird,train
30819,5,dog,train
30820,0,airplane,train
30821,1,automobile,train
30822,4,deer,train
30823,9,truck,train
30824,7,horse,train
30825,7,horse,train
30826,4,deer,train
30827,0,airplane,train
30828,6,frog,train
30829,0,airplane,train
30830,0,airplane,train
30831,5,dog,train
30832,4,deer,train
30833,6,frog,train
30834,2,bird,train
30835,8,ship,train
30836,2,bird,train
30837,0,airplane,train
30838,3,cat,train
30839,3,cat,train
30840,1,automobile,train
30841,4,deer,train
30842,6,frog,train
30843,9,truck,train
30844,8,ship,train
30845,7,horse,train
30846,8,ship,train
30847,5,dog,train
30848,3,cat,train
30849,2,bird,train
30850,9,truck,train
30851,1,automobile,train
30852,7,horse,train
30853,9,truck,train
30854,8,ship,train
30855,2,bird,train
30856,1,automobile,train
30857,4,deer,train
30858,2,bird,train
30859,8,ship,train
30860,8,ship,train
30861,9,truck,train
30862,3,cat,train
30863,8,ship,train
30864,6,frog,train
30865,1,automobile,train
30866,3,cat,train
30867,5,dog,train
30868,3,cat,train
30869,4,deer,train
30870,4,deer,train
30871,5,dog,train
30872,8,ship,train
30873,9,truck,train
30874,2,bird,train
30875,4,deer,train
30876,7,horse,train
30877,6,frog,train
30878,2,bird,train
30879,1,automobile,train
30880,3,cat,train
30881,4,deer,train
30882,8,ship,train
30883,7,horse,train
30884,4,deer,train
30885,4,deer,train
30886,3,cat,train
30887,2,bird,train
30888,0,airplane,train
30889,5,dog,train
30890,7,horse,train
30891,1,automobile,train
30892,4,deer,train
30893,2,bird,train
30894,2,bird,train
30895,0,airplane,train
30896,3,cat,train
30897,7,horse,train
30898,9,truck,train
30899,9,truck,train
30900,4,deer,train
30901,9,truck,train
30902,1,automobile,train
30903,9,truck,train
30904,0,airplane,train
30905,2,bird,train
30906,6,frog,train
30907,4,deer,train
30908,6,frog,train
30909,0,airplane,train
30910,6,frog,train
30911,4,deer,train
30912,1,automobile,train
30913,0,airplane,train
30914,0,airplane,train
30915,4,deer,train
30916,8,ship,train
30917,4,deer,train
30918,6,frog,train
30919,7,horse,train
30920,6,frog,train
30921,4,deer,train
30922,6,frog,train
30923,1,automobile,train
30924,0,airplane,train
30925,7,horse,train
30926,8,ship,train
30927,5,dog,train
30928,7,horse,train
30929,0,airplane,train
30930,0,airplane,train
30931,5,dog,train
30932,9,truck,train
30933,3,cat,train
30934,9,truck,train
30935,7,horse,train
30936,9,truck,train
30937,8,ship,train
30938,6,frog,train
30939,7,horse,train
30940,2,bird,train
30941,8,ship,train
30942,4,deer,train
30943,1,automobile,train
30944,6,frog,train
30945,1,automobile,train
30946,9,truck,train
30947,3,cat,train
30948,8,ship,train
30949,1,automobile,train
30950,4,deer,train
30951,1,automobile,train
30952,5,dog,train
30953,6,frog,train
30954,9,truck,train
30955,8,ship,train
30956,7,horse,train
30957,8,ship,train
30958,4,deer,train
30959,0,airplane,train
30960,3,cat,train
30961,8,ship,train
30962,4,deer,train
30963,0,airplane,train
30964,3,cat,train
30965,5,dog,train
30966,9,truck,train
30967,4,deer,train
30968,0,airplane,train
30969,2,bird,train
30970,4,deer,train
30971,0,airplane,train
30972,7,horse,train
30973,9,truck,train
30974,2,bird,train
30975,3,cat,train
30976,6,frog,train
30977,0,airplane,train
30978,5,dog,train
30979,0,airplane,train
30980,2,bird,train
30981,7,horse,train
30982,6,frog,train
30983,3,cat,train
30984,7,horse,train
30985,9,truck,train
30986,3,cat,train
30987,7,horse,train
30988,2,bird,train
30989,5,dog,train
30990,8,ship,train
30991,7,horse,train
30992,1,automobile,train
30993,7,horse,train
30994,5,dog,train
30995,3,cat,train
30996,7,horse,train
30997,8,ship,train
30998,9,truck,train
30999,1,automobile,train
31000,0,airplane,train
31001,8,ship,train
31002,2,bird,train
31003,4,deer,train
31004,0,airplane,train
31005,2,bird,train
31006,4,deer,train
31007,2,bird,train
31008,9,truck,train
31009,9,truck,train
31010,9,truck,train
31011,1,automobile,train
31012,9,truck,train
31013,3,cat,train
31014,9,truck,train
31015,0,airplane,train
31016,3,cat,train
31017,5,dog,train
31018,8,ship,train
31019,1,automobile,train
31020,2,bird,train
31021,5,dog,train
31022,3,cat,train
31023,0,airplane,train
31024,7,horse,train
31025,6,frog,train
31026,2,bird,train
31027,4,deer,train
31028,5,dog,train
31029,0,airplane,train
31030,4,deer,train
31031,5,dog,train
31032,8,ship,train
31033,4,deer,train
31034,7,horse,train
31035,2,bird,train
31036,7,horse,train
31037,8,ship,train
31038,5,dog,train
31039,9,truck,train
31040,2,bird,train
31041,2,bird,train
31042,6,frog,train
31043,5,dog,train
31044,5,dog,train
31045,2,bird,train
31046,1,automobile,train
31047,5,dog,train
31048,0,airplane,train
31049,7,horse,train
31050,3,cat,train
31051,8,ship,train
31052,8,ship,train
31053,4,deer,train
31054,2,bird,train
31055,5,dog,train
31056,9,truck,train
31057,2,bird,train
31058,2,bird,train
31059,5,dog,train
31060,4,deer,train
31061,4,deer,train
31062,5,dog,train
31063,2,bird,train
31064,5,dog,train
31065,3,cat,train
31066,8,ship,train
31067,9,truck,train
31068,9,truck,train
31069,8,ship,train
31070,8,ship,train
31071,6,frog,train
31072,1,automobile,train
31073,7,horse,train
31074,2,bird,train
31075,4,deer,train
31076,8,ship,train
31077,9,truck,train
31078,3,cat,train
31079,1,automobile,train
31080,6,frog,train
31081,3,cat,train
31082,7,horse,train
31083,0,airplane,train
31084,4,deer,train
31085,8,ship,train
31086,0,airplane,train
31087,0,airplane,train
31088,4,deer,train
31089,9,truck,train
31090,2,bird,train
31091,5,dog,train
31092,4,deer,train
31093,7,horse,train
31094,3,cat,train
31095,9,truck,train
31096,9,truck,train
31097,8,ship,train
31098,0,airplane,train
31099,6,frog,train
31100,1,automobile,train
31101,1,automobile,train
31102,1,automobile,train
31103,3,cat,train
31104,8,ship,train
31105,0,airplane,train
31106,9,truck,train
31107,1,automobile,train
31108,6,frog,train
31109,5,dog,train
31110,1,automobile,train
31111,5,dog,train
31112,6,frog,train
31113,1,automobile,train
31114,9,truck,train
31115,9,truck,train
31116,5,dog,train
31117,7,horse,train
31118,6,frog,train
31119,0,airplane,train
31120,5,dog,train
31121,8,ship,train
31122,1,automobile,train
31123,7,horse,train
31124,4,deer,train
31125,8,ship,train
31126,1,automobile,train
31127,0,airplane,train
31128,6,frog,train
31129,5,dog,train
31130,2,bird,train
31131,8,ship,train
31132,5,dog,train
31133,6,frog,train
31134,3,cat,train
31135,6,frog,train
31136,3,cat,train
31137,5,dog,train
31138,1,automobile,train
31139,6,frog,train
31140,6,frog,train
31141,3,cat,train
31142,6,frog,train
31143,4,deer,train
31144,0,airplane,train
31145,5,dog,train
31146,3,cat,train
31147,1,automobile,train
31148,3,cat,train
31149,5,dog,train
31150,3,cat,train
31151,1,automobile,train
31152,1,automobile,train
31153,4,deer,train
31154,7,horse,train
31155,5,dog,train
31156,7,horse,train
31157,8,ship,train
31158,1,automobile,train
31159,6,frog,train
31160,4,deer,train
31161,3,cat,train
31162,9,truck,train
31163,4,deer,train
31164,0,airplane,train
31165,0,airplane,train
31166,1,automobile,train
31167,4,deer,train
31168,8,ship,train
31169,2,bird,train
31170,8,ship,train
31171,2,bird,train
31172,7,horse,train
31173,2,bird,train
31174,9,truck,train
31175,6,frog,train
31176,9,truck,train
31177,2,bird,train
31178,3,cat,train
31179,3,cat,train
31180,5,dog,train
31181,6,frog,train
31182,8,ship,train
31183,8,ship,train
31184,8,ship,train
31185,5,dog,train
31186,9,truck,train
31187,8,ship,train
31188,8,ship,train
31189,8,ship,train
31190,5,dog,train
31191,2,bird,train
31192,7,horse,train
31193,1,automobile,train
31194,3,cat,train
31195,1,automobile,train
31196,8,ship,train
31197,6,frog,train
31198,3,cat,train
31199,3,cat,train
31200,5,dog,train
31201,0,airplane,train
31202,8,ship,train
31203,1,automobile,train
31204,3,cat,train
31205,9,truck,train
31206,7,horse,train
31207,0,airplane,train
31208,1,automobile,train
31209,1,automobile,train
31210,9,truck,train
31211,4,deer,train
31212,7,horse,train
31213,0,airplane,train
31214,0,airplane,train
31215,7,horse,train
31216,9,truck,train
31217,7,horse,train
31218,5,dog,train
31219,8,ship,train
31220,8,ship,train
31221,5,dog,train
31222,5,dog,train
31223,2,bird,train
31224,7,horse,train
31225,5,dog,train
31226,5,dog,train
31227,4,deer,train
31228,6,frog,train
31229,2,bird,train
31230,2,bird,train
31231,2,bird,train
31232,6,frog,train
31233,9,truck,train
31234,5,dog,train
31235,6,frog,train
31236,7,horse,train
31237,2,bird,train
31238,6,frog,train
31239,4,deer,train
31240,5,dog,train
31241,1,automobile,train
31242,3,cat,train
31243,5,dog,train
31244,8,ship,train
31245,1,automobile,train
31246,0,airplane,train
31247,7,horse,train
31248,5,dog,train
31249,0,airplane,train
31250,8,ship,train
31251,1,automobile,train
31252,9,truck,train
31253,1,automobile,train
31254,3,cat,train
31255,5,dog,train
31256,4,deer,train
31257,6,frog,train
31258,8,ship,train
31259,8,ship,train
31260,3,cat,train
31261,3,cat,train
31262,7,horse,train
31263,7,horse,train
31264,5,dog,train
31265,7,horse,train
31266,8,ship,train
31267,8,ship,train
31268,1,automobile,train
31269,2,bird,train
31270,6,frog,train
31271,4,deer,train
31272,2,bird,train
31273,5,dog,train
31274,1,automobile,train
31275,2,bird,train
31276,7,horse,train
31277,4,deer,train
31278,8,ship,train
31279,6,frog,train
31280,2,bird,train
31281,4,deer,train
31282,1,automobile,train
31283,9,truck,train
31284,0,airplane,train
31285,2,bird,train
31286,0,airplane,train
31287,9,truck,train
31288,1,automobile,train
31289,2,bird,train
31290,4,deer,train
31291,9,truck,train
31292,5,dog,train
31293,2,bird,train
31294,2,bird,train
31295,3,cat,train
31296,9,truck,train
31297,1,automobile,train
31298,9,truck,train
31299,6,frog,train
31300,1,automobile,train
31301,6,frog,train
31302,5,dog,train
31303,5,dog,train
31304,7,horse,train
31305,4,deer,train
31306,4,deer,train
31307,2,bird,train
31308,2,bird,train
31309,5,dog,train
31310,4,deer,train
31311,1,automobile,train
31312,6,frog,train
31313,8,ship,train
31314,8,ship,train
31315,6,frog,train
31316,7,horse,train
31317,8,ship,train
31318,2,bird,train
31319,1,automobile,train
31320,7,horse,train
31321,7,horse,train
31322,1,automobile,train
31323,1,automobile,train
31324,9,truck,train
31325,6,frog,train
31326,7,horse,train
31327,8,ship,train
31328,8,ship,train
31329,1,automobile,train
31330,5,dog,train
31331,7,horse,train
31332,8,ship,train
31333,2,bird,train
31334,6,frog,train
31335,9,truck,train
31336,7,horse,train
31337,3,cat,train
31338,1,automobile,train
31339,0,airplane,train
31340,8,ship,train
31341,7,horse,train
31342,6,frog,train
31343,2,bird,train
31344,3,cat,train
31345,1,automobile,train
31346,3,cat,train
31347,5,dog,train
31348,1,automobile,train
31349,4,deer,train
31350,7,horse,train
31351,1,automobile,train
31352,1,automobile,train
31353,6,frog,train
31354,8,ship,train
31355,5,dog,train
31356,6,frog,train
31357,7,horse,train
31358,0,airplane,train
31359,7,horse,train
31360,7,horse,train
31361,2,bird,train
31362,8,ship,train
31363,1,automobile,train
31364,7,horse,train
31365,4,deer,train
31366,3,cat,train
31367,8,ship,train
31368,7,horse,train
31369,0,airplane,train
31370,8,ship,train
31371,2,bird,train
31372,8,ship,train
31373,6,frog,train
31374,2,bird,train
31375,2,bird,train
31376,5,dog,train
31377,2,bird,train
31378,9,truck,train
31379,8,ship,train
31380,3,cat,train
31381,7,horse,train
31382,6,frog,train
31383,3,cat,train
31384,6,frog,train
31385,9,truck,train
31386,8,ship,train
31387,9,truck,train
31388,9,truck,train
31389,7,horse,train
31390,8,ship,train
